X1 X2 X3 Y1 Y2 Y3
0.394027213371 0.985399968299 0.606371793559 4.23262022846 -46.1581449437 0.408627245072
0.0121582445337 0.895964545615 0.227339578079 2.45126846033 0.997610158058 0.116193698919
0.123174499261 0.179005993958 0.188700566465 1.07742934153 0.698056401672 0.944168505304
0.679738468038 0.744617286452 0.45027423079 3.4840640104 -66.5459809829 0.935121181586
0.762352344068 0.741871951907 0.586153848195 3.94261675369 -61.4385546129 1.02048039216
0.731002796197 0.455550599424 0.484867880551 3.02825821374 -49.4651429807 1.27545219677
0.928903176122 0.0273623343305 0.550528194495 2.69618241244 -89.134500631 1.90154084179
0.597593578487 0.794449645145 0.729229202992 4.18219898266 -33.3960768987 0.803143933341
0.124334972967 0.854395188629 0.81796363541 4.3599197997 4.15768001658 0.269939784338
0.146535539147 0.920114892252 0.0970826836182 2.24355621354 -14.1674354397 0.226420646895
0.519829647425 0.550220558345 0.358694619032 2.8172911067 -46.1416462106 0.969609089079
0.117587881719 0.577486291465 0.627730172582 3.17951669456 2.46299477239 0.540101590254
0.0959194197095 0.0549090400717 0.47568193207 1.7069830785 7.31752679396 1.04101037964
0.309055411959 0.793972967756 0.979793997164 4.95980377322 -0.393838441821 0.515082444203
0.0858401646992 0.507584274385 0.0105372176677 1.22799678697 -9.73780713967 0.578255890314
0.800563116249 0.587188354186 0.401734078457 3.16285852702 -96.5363634363 1.21337476206
0.213045592812 0.124494871769 0.176195902279 0.949723049518 -24.6168084846 1.08855072104
0.822014197305 0.0570472923584 0.750669747964 3.11068683031 -77.2200685282 1.76496690495
0.369383562503 0.265359797845 0.707022160235 2.95945601296 -14.6349677146 1.10402376466
0.689364567358 0.441871177113 0.835645127238 4.00299476655 -47.7451313238 1.24749339024
0.489290168728 0.99568497794 0.929680947038 5.29570379195 -39.7957794774 0.493605190788
0.665124693306 0.198783048485 0.891331572602 3.67716011335 -40.7949727268 1.46634164482
0.00480512688515 0.956090940017 0.602185322116 3.66265789893 2.88505268796 0.0487141868686
0.533500996168 0.608861705738 0.434223171742 2.87388942972 -41.6792864171 0.92463929043
0.494400918549 0.876052534693 0.247549237797 2.88350880187 -37.1682528974 0.618348383856
0.923089696236 0.699035473719 0.30124347428 3.25132917843 -88.1542794619 1.22405422252
0.0453099909607 0.800309269311 0.716175434895 3.84013531995 -11.3460597382 0.245000721649
0.0571180395904 0.850919942999 0.0128518859923 1.64813997722 5.66468586095 0.206198096591
0.445613917892 0.125922097161 0.106867149629 1.05701349118 -57.6837068333 1.31969182073
0.224699208205 0.830279665563 0.788693646604 4.2131033742 -25.8569426274 0.394419542642
0.528924189533 0.408229911462 0.198445709202 1.89766843487 -55.4937948517 1.12069427807
0.174122880176 0.762504413614 0.878902258627 4.4501356629 -19.3682185194 0.411618466561
0.205659192136 0.853511220796 0.354401633101 3.0275810745 3.45225497707 0.35214797134
0.210559111852 0.2055300884 0.546515093772 2.38348426123 4.03188753126 1.00502902345
0.25613077371 0.272723715604 0.104948833093 1.15502949584 -22.9002882039 0.983407058107
0.267325716795 0.259018153583 0.451153612764 2.15364635509 -19.9913496325 1.00830756321
0.828288642899 0.788661810294 0.291536720933 3.25828451077 -68.6309928229 1.03962683261
0.576966247443 0.464356643132 0.580667395576 3.09079887212 -46.7943690677 1.11260960431
0.154568136592 0.441808375867 0.446405604655 2.43309637405 -2.66293786337 0.712759760724
0.975420649311 0.885108229023 0.355733085839 3.68051379041 -73.1787463392 1.09031242029
0.754888551911 0.839588258443 0.682461375445 4.46618879928 -49.2853195368 0.915300293469
0.30617236944 0.922200691803 0.0222528064253 2.25970568254 -18.8506763966 0.383971677637
0.34888563671 0.948826303019 0.802790493097 4.60218386788 -39.5195908671 0.40005933369
0.213946565535 0.00249068092845 0.432175795875 1.45260359584 -21.7532601541 1.21145588461
0.558243928236 0.53589160008 0.712724229725 3.97273752066 -53.2611156245 1.02235232816
0.00123706223141 0.640724897459 0.11421846049 1.6333182818 -5.40191833237 0.360512164772
0.317063569556 0.121889318386 0.171667018983 0.948238839187 -36.5888735491 1.19517425117
0.264357054354 0.509265473678 0.6122264511 3.11163034534 -25.49741886 0.755091580676
0.688025360575 0.406048985978 0.784992040808 3.59412851424 -59.8776727964 1.2819763746
0.996433327768 0.732197141056 0.0910576156151 2.86364794088 -99.6793862758 1.26423618671
0.988125904696 0.852984776412 0.226019057779 3.35371158984 -90.2533627222 1.13514112828
0.528477258675 0.455793304204 0.228450731865 2.31900411781 -29.1136926187 1.07268395447
0.23620116679 0.28644028536 0.865146235412 3.43596044372 -17.7572672551 0.94976088143
0.388927943531 0.806338419036 0.983430675709 5.02277902964 -48.8536871776 0.582589524496
0.234515301481 0.403405184261 0.549416138592 2.61409327099 -28.0847523977 0.831110117221
0.589622301369 0.130996748573 0.00102943221714 0.873188113134 -61.2497910783 1.4586255528
